polar angle in radiants,azimuth angle in radiants
1.1374999808188129,-0.9323064481395016
1.1740916542098583,-0.9246337469625258
1.2099058056377205,-0.9163144173505264
1.2449128648426706,-0.9073731605021221
1.2790909097794572,-0.8978351708901964
1.3124251711206816,-0.8877258798839236
1.344907455311852,-0.877070726016169
1.344907455311852,-0.877070726016169
1.353769461837097,-0.8718034426706078
1.3625171094158977,-0.8664955031160183
1.3711521696693758,-0.861147834870593
1.3796764136554611,-0.8557613447164142
1.3880916096188234,-0.8503369189772808
1.3963995209118745,-0.8448754238117587
1.404601904078657,-0.8393777055194908
1.41270050709354,-0.8338445908589303
1.4206970677467798,-0.8282768873747988
1.4206970677467798,-0.8282768873747988
1.4220719541015319,-0.8261562681107391
1.4234399253091574,-0.8240345327008781
1.4248010375427738,-0.8219116907108409
1.4261553464274972,-0.8197877516033917
1.4275029070465166,-0.8176627247397437
1.428843773947102,-0.8155366193808545
1.430178001146545,-0.8134094446887021
1.4315056421380328,-0.8112812097275399
1.432826749896454,-0.8091519234651376
1.432826749896454,-0.8091519234651376
1.4267431744208385,-0.8127055321844526
1.420612571030753,-0.8162394510275496
1.4144345209239704,-0.8197533943628778
1.408208608178714,-0.823247072873878
1.4019344201018273,-0.8267201935495425
1.3956115475904831,-0.830172459677379
1.389239585507658,-0.8336035708389111
1.382818133071584,-0.8370132229078582
1.3763467942593777,-0.8404011080511345
1.3763467942593777,-0.8404011080511345
1.372460975546227,-0.8391049844754348
1.3685860268854482,-0.8378018581512632
1.3647219461054794,-0.8364917682326011
1.3608687301665559,-0.8351747538081687
1.3570263751731304,-0.8338508538983594
1.353194876386286,-0.8325201074522395
1.3493742282361398,-0.8311825533446079
1.3455644243342297,-0.8298382303731214
1.3417654574858844,-0.8284871772554809
1.3417654574858844,-0.8284871772554809
1.3775629551673603,-0.8194565314652844
1.4126450723701447,-0.809788517662808
1.446993732644344,-0.7995079369310845
1.480596659276078,-0.7886398356349577
1.5134469402238346,-0.7772093016680096
1.5455425535970315,-0.7652412841696795
1.5768858721908985,-0.7527604371539676
1.6074831629899455,-0.7397909867090622
1.6373440947620843,-0.7263566208112111
1.6373440947620843,-0.7263566208112111
1.6315861335347956,-0.7237121587324539
1.6258535924675355,-0.7210531486891246
1.6201463502512068,-0.7183797420831668
1.6144642830842633,-0.715692089321655
1.6088072647691136,-0.7129903398081109
1.6031751668067502,-0.7102746419345034
1.5975678584895867,-0.7075451430739141
1.591985206992498,-0.7048019895738513
1.586427077462057,-0.702045326750193
1.586427077462057,-0.702045326750193
1.5766042754083978,-0.7093939794743782
1.5666528603708554,-0.7166909749183885
1.5565702455565198,-0.723934906969824
1.5463538297224713,-0.7311243324339232
1.536001000320853,-0.7382577703296759
1.5255091369641134,-0.7453337012129926
1.5148756152295217,-0.752350566531948
1.5040978108223404,-0.7593067680195528
1.493173104117223,-0.7662006671299391
1.493173104117223,-0.7662006671299391
1.5093923473732942,-0.75965497647148
1.5254065007574797,-0.752976173512666
1.5412168330789031,-0.7461676487587586
1.5568248500889936,-0.7392327486555622
1.5722322760189722,-0.7321747723420681
1.5874410356713782,-0.7249969688006553
1.6024532371278337,-0.7177025343844761
1.61727115512287,-0.710294610700995
1.6318972151222837,-0.7027762828303049
1.6318972151222837,-0.7027762828303049
1.6142558789754529,-0.7106621075487785
1.596373413739385,-0.718388727597486
1.5782478804709528,-0.7259514854475383
1.5598776946606185,-0.7333456603234151
1.5412616563799026,-0.74056647460134
1.522398981006043,-0.7476091010121045
1.5032893303085,-0.7544686706783081
1.483932843649184,-0.7611402820107145
1.4643301690149195,-0.7676190104820697
1.4643301690149195,-0.7676190104820697
1.478150985873356,-0.766336217454066
1.4919367615252557,-0.7649597901884244
1.5056852373874532,-0.7634902352708115
1.5193942080542293,-0.7619280898426349
1.53306152383082,-0.7602739207151086
1.5466850930877192,-0.758528323446684
1.5602628844316297,-0.7566919213872528
1.5737929286899608,-0.7547653646925715
1.5872733207067442,-0.7527493293123896
1.5872733207067442,-0.7527493293123896
1.5996641594887377,-0.7514472333987977
1.6120244058671787,-0.7500706080805978
1.6243525342435725,-0.7486198522245756
1.6366470548271632,-0.7470953833656183
1.6489065149013087,-0.7454976371732142
1.6611294999979178,-0.7438270669019114
1.6733146349787473,-0.7420841428273002
1.685460585022734,-0.74026935166908
1.6975660565189472,-0.7383831960027849
1.6975660565189472,-0.7383831960027849
1.695133446843751,-0.7369093161353096
1.6927069075361743,-0.7354328908477477
1.6902864141177791,-0.7339539351695842
1.6878719421079789,-0.7324724640546533
1.685463467025757,-0.7309884923813756
1.683060964391353,-0.7295020349530023
1.6806644097279198,-0.7280131064978594
1.6782737785631474,-0.7265217216695993
1.6758890464308602,-0.7250278950474519
1.6758890464308602,-0.7250278950474519
1.6499702144082498,-0.7286432400739538
1.6238933378749738,-0.7319316938593108
1.5976716727742482,-0.7348891104346805
1.5713191828022164,-0.737511706968134
1.544850484737281,-0.7397960851669152
1.5182807863785273,-0.7417392509632308
1.4916258175952821,-0.7433386322207932
1.4649017551352164,-0.7445920942186548
1.4381251419747596,-0.7454979526940329
1.4381251419747596,-0.7454979526940329
1.4492718540553287,-0.7425715532984936
1.4603579400927806,-0.7395830249353319
1.4713828385968255,-0.7365330742828927
1.4823460355730818,-0.7334224123880709
1.4932470637583033,-0.7302517540775191
1.5040855018037276,-0.7270218173838912
1.5148609734109533,-0.7237333229876977
1.5255731464247173,-0.7203869936752801
1.5362217318868385,-0.7169835538133295
1.5362217318868385,-0.7169835538133295
1.5508284416385043,-0.7080877230941236
1.5652071469257238,-0.6990826374347703
1.5793626568220587,-0.6899718448509435
1.59329982688114,-0.680758792548298
1.607023543665169,-0.671446828156839
1.6205387107096838,-0.662039201190045
1.6338502358460334,-0.6525390646971266
1.6469630198018521,-0.6429494770794324
1.6598819459997918,-0.6332734040445407
1.6598819459997918,-0.6332734040445407
1.654487913376855,-0.6354031064365502
1.6490769053211953,-0.6375187643963213
1.6436489068995694,-0.6396202717336231
1.6382039055073556,-0.6417075220554408
1.6327418909103448,-0.6437804087794134
1.627262855286519,-0.6458388251476289
1.6217667932677864,-0.6478826642407773
1.6162537019816496,-0.6499118189926606
1.6107235810927731,-0.6519261822050673
1.6107235810927731,-0.6519261822050673
1.5999072419631934,-0.6476514838956816
1.5891570289233643,-0.6433272507539942
1.5784726451428355,-0.6389542840606927
1.5678537650075524,-0.6345333800759755
1.5573000353667366,-0.6300653297690741
1.5468110767610088,-0.6255509185664934
1.5363864846299893,-0.6209909261184766
1.526025830497799,-0.6163861260831838
1.5157286631350533,-0.6117372859280513
1.5157286631350533,-0.6117372859280513
1.5342764067745116,-0.6080589837988111
1.5527281343923731,-0.6042226655514129
1.5710811817064807,-0.6002304652527468
1.5893330810061803,-0.5960845701746915
1.6074815610865516,-0.5917872163779596
1.6255245464977175,-0.5873406843470765
1.6434601561490632,-0.5827472946929254
1.6612867013105561,-0.5780094039379727
1.6790026830551528,-0.573129400397928
1.6790026830551528,-0.573129400397928
1.6392906108274334,-0.5814160256547517
1.5991681639851143,-0.5889910894515095
1.5586625965909506,-0.5958352703519926
1.517804837641167,-0.6019306281925472
1.4766293353480684,-0.6072607855681914
1.4351738305323323,-0.6118111020697055
1.3934790592462827,-0.6155688370536276
1.351588387388378,-0.6185232967429298
1.3095473828180366,-0.6206659616515053
1.3095473828180366,-0.6206659616515053
1.3394626816660142,-0.6103047509537604
1.3689326514440836,-0.599517747494554
1.397956834602199,-0.5883206368038492
1.4265365932392389,-0.5767290193500645
1.4546749579425235,-0.5647583556373416
1.482376476652868,-0.5524239183464587
1.5096470659329828,-0.5397407512656952
1.5364938665998407,-0.526723634676822
1.562925105284698,-0.5133870568017933
1.562925105284698,-0.5133870568017933
1.5240991623537905,-0.4860330655629357
1.4862689507049873,-0.45820459642248484
1.449350626559925,-0.42995280498241867
1.4132624583043099,-0.40132563321116316
1.3779250815764508,-0.37236810883342647
1.3432616241717734,-0.34312264135672627
1.3091977299004867,-0.31362931060380417
1.2756615054486995,-0.2839261451948294
1.2425834098092752,-0.2540493896166624
1.2425834098092752,-0.2540493896166624
1.231592949583716,-0.2257609789307822
1.220653827826686,-0.19747989905301833
1.2097477509769556,-0.1692095018419274
1.198856884301104,-0.1409531248248853
1.1879637355890056,-0.11271411245129331
1.1770510450272595,-0.08449583686348104
1.166101679815779,-0.05630171845726779
1.1550985322160932,-0.028135246491640734
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
1.144024419816609,1.1102230246251501e-16
